inst_41068,app_8,machine_3989
inst_48599,app_2767,machine_371
inst_59594,app_7513,machine_5899
inst_29007,app_4815,machine_4347
inst_42835,app_626,machine_4762
inst_87894,app_4648,machine_3387
inst_84065,app_1391,machine_2908
inst_97649,app_8585,machine_4750
inst_64145,app_8842,machine_5134
inst_32671,app_5958,machine_3118
inst_35978,app_7292,machine_3705
inst_59766,app_9269,machine_4921
inst_55728,app_1728,machine_275
inst_66955,app_7178,machine_4262
inst_73812,app_3327,machine_2840
inst_75509,app_4393,machine_3145
inst_22151,app_8529,machine_5937
inst_69142,app_8386,machine_2439
inst_92261,app_2486,machine_3968
inst_11782,app_5235,machine_3292
inst_83244,app_9046,machine_413
inst_73259,app_6117,machine_5352
inst_50309,app_4558,machine_5936
inst_92381,app_8255,machine_5219
inst_29157,app_7569,machine_5990
inst_857,app_8558,machine_3044
inst_9757,app_4552,machine_4842
inst_11295,app_2246,machine_3746
inst_95244,app_4195,machine_3332
inst_4557,app_3183,machine_1420
inst_40414,app_7154,machine_3134
inst_22893,app_7641,machine_4386
inst_29913,app_1639,machine_2847
inst_19926,app_9064,machine_3699
inst_40519,app_2692,machine_985
inst_64991,app_1624,machine_3872
inst_63838,app_50,machine_3667
inst_7641,app_5883,machine_5402
inst_12022,app_7872,machine_4582
inst_13680,app_4822,machine_657
inst_62629,app_3183,machine_3311
inst_32608,app_4531,machine_184
inst_20206,app_7601,machine_2047
inst_51952,app_6032,machine_3258
inst_61207,app_5255,machine_829
inst_89773,app_4973,machine_3689
inst_1805,app_3103,machine_4678
inst_50291,app_3250,machine_4214
inst_51891,app_3683,machine_638
inst_63013,app_2486,machine_3539
inst_49608,app_4760,machine_1390
inst_99861,app_1328,machine_2864
inst_37290,app_3286,machine_3227
inst_42812,app_3970,machine_2424
inst_31964,app_4825,machine_3554
inst_17942,app_6393,machine_5898
inst_59538,app_4449,machine_3185
inst_13448,app_4996,machine_5741
inst_95475,app_6434,machine_261
inst_16103,app_365,machine_5427
inst_69220,app_1509,machine_268
inst_50565,app_1728,machine_1226
inst_67277,app_936,machine_3364
inst_20559,app_5537,machine_1642
inst_26295,app_6025,machine_1169
inst_85448,app_4873,machine_1019
inst_83282,app_585,machine_690
inst_20950,app_8144,machine_5633
inst_40396,app_2319,machine_5856
inst_2514,app_3108,machine_4610
inst_22575,app_6827,machine_3222
inst_4544,app_4781,machine_5665
inst_59668,app_6089,machine_532
inst_29074,app_8520,machine_3372
inst_31757,app_3721,machine_5451
inst_35912,app_8144,machine_5695
inst_12555,app_1051,machine_5776
inst_89450,app_8005,machine_2140
inst_28055,app_5619,machine_4023
inst_88616,app_1045,machine_5665
inst_23430,app_6232,machine_4064
inst_83948,app_3978,machine_2530
inst_13180,app_6745,machine_823
inst_18779,app_5585,machine_1100
inst_52394,app_4480,machine_4734
inst_60833,app_798,machine_2611
inst_34039,app_7014,machine_1550
inst_42685,app_6421,machine_4252
inst_86052,app_6626,machine_328
inst_61850,app_4531,machine_3638
inst_49963,app_1285,machine_4828
inst_56161,app_3479,machine_4216
inst_40583,app_8579,machine_1202
inst_65724,app_6235,machine_4918
inst_46264,app_3850,machine_421
inst_33831,app_1777,machine_3076
inst_8580,app_4717,machine_2925
inst_3808,app_4085,machine_5739
inst_27405,app_8566,machine_3223
inst_80925,app_4869,machine_467
inst_22507,app_1222,machine_1471
inst_80325,app_8053,machine_51
inst_13943,app_7174,machine_5457
inst_47436,app_5132,machine_5765
inst_17546,app_4106,machine_1442
inst_61735,app_7456,machine_5253
inst_76307,app_1222,machine_2640
inst_1821,app_854,machine_4499
inst_71688,app_2844,machine_3323
inst_95464,app_9139,machine_1667
inst_74505,app_6455,machine_5398
inst_29692,app_3634,machine_2266
inst_19777,app_4169,machine_1100
inst_36684,app_2767,machine_1559
inst_63416,app_8499,machine_4792
inst_17498,app_2487,machine_4738
inst_32918,app_1212,machine_1215
inst_68758,app_2309,machine_281
inst_62468,app_2487,machine_5598
inst_53022,app_7319,machine_1388
inst_21349,app_4190,machine_5918
inst_96275,app_3286,machine_5733
inst_15538,app_1664,machine_3060
inst_62158,app_1051,machine_1949
inst_18307,app_3880,machine_4590
inst_41378,app_6293,machine_5038
inst_38576,app_3637,machine_1642
inst_51309,app_5840,machine_5174
inst_37429,app_3628,machine_5620
inst_49942,app_4471,machine_2586
inst_81244,app_8223,machine_5327
inst_68091,app_3731,machine_5246
inst_25721,app_5905,machine_428
inst_9161,app_3914,machine_1167
inst_18576,app_5299,machine_3681
inst_83963,app_4522,machine_4618
inst_57664,app_1834,machine_2481
inst_80359,app_275,machine_4026
inst_60061,app_1173,machine_3215
inst_10242,app_1409,machine_334
inst_41406,app_7998,machine_3307
inst_60754,app_9333,machine_4186
inst_73414,app_1405,machine_2831
inst_89121,app_4522,machine_657
inst_60254,app_6813,machine_4386
inst_57281,app_7583,machine_4869
inst_94446,app_8473,machine_320
inst_75694,app_6393,machine_4489
inst_3177,app_1758,machine_1253
inst_96470,app_8115,machine_2478
inst_50466,app_7338,machine_5920
inst_75333,app_7736,machine_3320
inst_53915,app_3048,machine_5446
inst_22809,app_464,machine_4552
inst_39322,app_262,machine_1463
inst_18587,app_7733,machine_4221
inst_70940,app_2970,machine_3751
inst_5539,app_5022,machine_9
inst_1687,app_1778,machine_5625
inst_67077,app_4595,machine_908
inst_79051,app_5820,machine_59
inst_47400,app_3147,machine_4231
inst_86767,app_4825,machine_3613
inst_40845,app_3186,machine_4707
inst_33003,app_7260,machine_3289
inst_92803,app_3793,machine_3399
inst_67735,app_720,machine_4942
inst_45725,app_3321,machine_1489
inst_65358,app_7546,machine_4249
inst_55556,app_7889,machine_480
inst_43398,app_7622,machine_2775
inst_63422,app_1855,machine_4944
inst_11267,app_5375,machine_3108
inst_52110,app_702,machine_3808
inst_54184,app_2485,machine_4956
inst_66173,app_4530,machine_5350
inst_95492,app_4284,machine_994
inst_10262,app_3593,machine_301
inst_88005,app_8554,machine_538
inst_32360,app_2977,machine_5563
inst_72656,app_3637,machine_4295
inst_25515,app_1222,machine_1398
inst_25166,app_1509,machine_4731
inst_63970,app_7268,machine_2408
inst_18548,app_1222,machine_3342
inst_96629,app_7733,machine_2542
inst_94830,app_1919,machine_685
inst_67540,app_3890,machine_4929
inst_23217,app_7963,machine_3861
inst_50216,app_3836,machine_5493
inst_95750,app_6325,machine_3885
inst_11768,app_6393,machine_5286
inst_42432,app_1851,machine_5877
inst_45678,app_8392,machine_3752
inst_86862,app_3906,machine_5512
inst_72358,app_3864,machine_4968
inst_61294,app_4385,machine_2104
inst_9712,app_9022,machine_4150
inst_86579,app_4749,machine_1274
inst_96865,app_4698,machine_2891
inst_21343,app_9095,machine_4324
inst_51462,app_5063,machine_5312
inst_68698,app_5092,machine_481
inst_68839,app_2984,machine_2389
inst_8743,app_3327,machine_4835
inst_53707,app_3802,machine_3539
inst_26290,app_3654,machine_5834
inst_20560,app_7386,machine_2480
inst_25380,app_1097,machine_5904
inst_45831,app_1728,machine_2552
inst_5356,app_5803,machine_4865
inst_45920,app_2749,machine_2057
inst_24082,app_499,machine_831
inst_36114,app_2000,machine_1085
inst_79645,app_3657,machine_3002
inst_81694,app_796,machine_1128
inst_63306,app_671,machine_172
inst_57285,app_1144,machine_1169
inst_75873,app_4012,machine_4175
inst_55136,app_3314,machine_2505
inst_88128,app_798,machine_5664
inst_76182,app_8967,machine_4034
inst_54363,app_1662,machine_2889
inst_62331,app_2515,machine_29
inst_89615,app_1728,machine_234
inst_71555,app_1040,machine_4829
inst_64034,app_3169,machine_4263
inst_53576,app_2487,machine_4658
inst_27490,app_7733,machine_5277
inst_95302,app_6479,machine_1649
inst_95143,app_6499,machine_3399
inst_68793,app_1559,machine_1055
inst_19439,app_8816,machine_3264
inst_51015,app_6426,machine_4163
inst_33016,app_355,machine_3460
inst_33085,app_6744,machine_5678
inst_35951,app_473,machine_785
inst_54987,app_7863,machine_4231
inst_94741,app_4169,machine_4776
inst_43366,app_290,machine_3174
inst_8783,app_7067,machine_576
inst_65180,app_7067,machine_5737
inst_54469,app_8569,machine_3644
inst_68642,app_7733,machine_462
inst_40704,app_3839,machine_4542
inst_36754,app_793,machine_5165
inst_25588,app_8752,machine_3893
inst_48866,app_565,machine_5160
inst_12771,app_5905,machine_3923
inst_85791,app_4531,machine_5343
inst_60298,app_6393,machine_3087
inst_18458,app_4161,machine_5398
inst_41792,app_4039,machine_3569
inst_55100,app_6266,machine_4203
inst_30208,app_3494,machine_3561
inst_92051,app_135,machine_2411
inst_20574,app_344,machine_4418
inst_9704,app_1152,machine_5162
inst_30531,app_3666,machine_4295
inst_60279,app_2186,machine_4378
inst_45863,app_3952,machine_43
inst_24110,app_3374,machine_496
inst_78393,app_6365,machine_526
inst_12010,app_2900,machine_4171
inst_48738,app_6534,machine_516
inst_2837,app_4951,machine_2806
inst_92931,app_4253,machine_2492
inst_21118,app_4243,machine_2768
inst_93263,app_3880,machine_5342
inst_64702,app_487,machine_4486
inst_95130,app_3629,machine_3808
inst_21611,app_4706,machine_3606
inst_3939,app_562,machine_3530
inst_58902,app_8386,machine_308
inst_78302,app_2185,machine_5542
inst_45247,app_6791,machine_3833
inst_87173,app_1562,machine_1923
inst_57644,app_810,machine_5680
inst_72850,app_3054,machine_1098
inst_15213,app_4819,machine_1445
inst_33611,app_2263,machine_3689
inst_38066,app_4749,machine_5399
inst_27269,app_6910,machine_5634
inst_41543,app_7402,machine_4271
inst_65492,app_3994,machine_1770
inst_34197,app_5411,machine_4400
inst_16944,app_3770,machine_844
inst_92710,app_7998,machine_902
inst_36430,app_2255,machine_2607
inst_17139,app_4582,machine_4704
inst_4364,app_4825,machine_1832
inst_51712,app_652,machine_5620
inst_51068,app_8705,machine_4120
inst_35781,app_7768,machine_2552
inst_27175,app_8702,machine_3262
inst_21734,app_7928,machine_5628
inst_30762,app_1248,machine_684
inst_89931,app_6916,machine_989
inst_34791,app_3340,machine_5588
inst_47479,app_3963,machine_5331
inst_91943,app_3721,machine_3644
inst_24190,app_6316,machine_2612
inst_26837,app_4718,machine_5050
inst_42082,app_4114,machine_3640
inst_51517,app_3903,machine_1168
inst_85354,app_5438,machine_5790
inst_96792,app_7001,machine_1248
inst_18417,app_6393,machine_3710
inst_6777,app_6999,machine_457
inst_92912,app_7025,machine_1397
inst_81222,app_6393,machine_1126
inst_45735,app_4966,machine_5719
inst_4861,app_798,machine_3272
inst_8919,app_782,machine_1498
inst_74567,app_8129,machine_3264
inst_19380,app_6381,machine_3102
inst_93262,app_442,machine_5938
inst_23388,app_854,machine_951
inst_28769,app_1473,machine_3679
inst_6863,app_1391,machine_1859
inst_46079,app_3283,machine_1113
inst_7617,app_3637,machine_5271
inst_16680,app_4289,machine_2979
inst_13048,app_5661,machine_3060
inst_4591,app_5886,machine_1431
inst_17523,app_3349,machine_3423
inst_71260,app_963,machine_2437
inst_95777,app_4581,machine_4280
inst_74154,app_1123,machine_4751
inst_9345,app_8749,machine_4296
inst_87795,app_9009,machine_4993
inst_22580,app_5751,machine_5057
inst_17200,app_92,machine_3540
inst_34971,app_8554,machine_5224
inst_90311,app_7733,machine_4718
inst_79337,app_3091,machine_2756
inst_47482,app_854,machine_58
inst_77991,app_1483,machine_5448
inst_59665,app_1222,machine_1659
inst_99711,app_2038,machine_5057
inst_63930,app_5820,machine_3726
inst_38604,app_7426,machine_3295
inst_31940,app_1635,machine_2985
inst_33427,app_5934,machine_4031
inst_76106,app_4170,machine_1547
inst_99912,app_1222,machine_3133
inst_13135,app_3327,machine_5933
inst_86621,app_8106,machine_3430
inst_36636,app_6122,machine_1734
inst_66604,app_7192,machine_86
inst_50619,app_5418,machine_5945
inst_11991,app_5165,machine_3664
inst_87808,app_6123,machine_3358
inst_97601,app_9269,machine_5713
inst_95980,app_310,machine_4996
inst_41629,app_986,machine_2334
inst_89162,app_2668,machine_281
inst_23200,app_3239,machine_5733
inst_60769,app_726,machine_4484
inst_56294,app_782,machine_1187
inst_26983,app_4741,machine_3713
inst_99536,app_7253,machine_759
inst_58524,app_6086,machine_1045
inst_14118,app_3647,machine_5300
inst_201,app_7426,machine_4921
inst_18553,app_5086,machine_5883
inst_61899,app_1872,machine_4481
inst_49810,app_3169,machine_3346
inst_19053,app_4689,machine_3040
inst_97643,app_2578,machine_3076
inst_12594,app_1329,machine_506
inst_15174,app_2486,machine_4905
inst_5839,app_6025,machine_2495
inst_37249,app_1700,machine_2665
inst_75773,app_4161,machine_5252
inst_20897,app_798,machine_2206
inst_97720,app_534,machine_5412
inst_77684,app_5677,machine_5799
inst_51998,app_7548,machine_5482
inst_3932,app_4767,machine_1354
inst_95776,app_1782,machine_3382
inst_40019,app_798,machine_618
inst_99204,app_5054,machine_854
inst_30214,app_9101,machine_2182
inst_10770,app_7443,machine_4102
inst_97592,app_5220,machine_2056
inst_22959,app_3873,machine_5502
inst_5164,app_4009,machine_2429
inst_73065,app_5631,machine_523
inst_50881,app_3802,machine_4441
inst_75028,app_9122,machine_3645
inst_9591,app_4066,machine_5161
inst_28247,app_8923,machine_3809
inst_23341,app_8191,machine_5160
inst_48065,app_5060,machine_5293
inst_50727,app_8671,machine_5598
inst_4746,app_4252,machine_3358
inst_8861,app_3193,machine_1492
inst_68226,app_7928,machine_4673
inst_39722,app_1599,machine_4830
inst_879,app_7486,machine_5939
inst_79670,app_7889,machine_2041
inst_83020,app_4349,machine_5168
inst_86068,app_2486,machine_1689
inst_73563,app_5607,machine_3657
inst_84868,app_3250,machine_2221
inst_1305,app_9052,machine_3815
inst_72405,app_1639,machine_4792
inst_53555,app_3735,machine_5268
inst_39274,app_7919,machine_1040
inst_94602,app_22,machine_1218
inst_68176,app_3127,machine_4107
inst_85528,app_2518,machine_5760
inst_13,app_1187,machine_2369
inst_50837,app_7551,machine_5446
inst_27584,app_8245,machine_183
inst_39332,app_3188,machine_2022
inst_34209,app_101,machine_4727
inst_57164,app_1302,machine_2018
inst_46957,app_1154,machine_3477
inst_55163,app_1447,machine_3303
inst_8016,app_4780,machine_4420
inst_44085,app_3199,machine_3687
inst_39369,app_3914,machine_5164
inst_30377,app_4911,machine_3849
inst_35400,app_1739,machine_5468
inst_85358,app_1152,machine_98
inst_40501,app_5511,machine_4280
inst_90910,app_1547,machine_4498
inst_63893,app_1024,machine_5577
inst_77871,app_5486,machine_5084
inst_41437,app_8529,machine_5228
inst_43923,app_2815,machine_1463
inst_32000,app_3327,machine_2330
inst_54620,app_2148,machine_825
inst_34962,app_1391,machine_5151
inst_95947,app_5063,machine_2240
inst_54370,app_2393,machine_3
inst_13496,app_2767,machine_5002
inst_40049,app_3631,machine_4519
inst_62029,app_5764,machine_3384
inst_89163,app_5060,machine_3713
inst_50654,app_2485,machine_4080
inst_70264,app_1952,machine_50
inst_8351,app_5220,machine_4799
inst_16909,app_5313,machine_4490
inst_82290,app_6880,machine_5685
inst_14984,app_4698,machine_5242
inst_93205,app_4253,machine_3569
inst_30495,app_8496,machine_4432
inst_82461,app_4662,machine_2252
inst_48042,app_9013,machine_5972
inst_48076,app_7362,machine_4865
inst_63408,app_9336,machine_302
inst_26319,app_4749,machine_5622
inst_22190,app_706,machine_4142
inst_44534,app_4085,machine_4580
inst_69819,app_7369,machine_5505
inst_79929,app_606,machine_21
inst_25042,app_4845,machine_3554
inst_30458,app_4193,machine_4088
inst_42805,app_1195,machine_183
inst_80544,app_936,machine_3792
inst_97269,app_6234,machine_4398
inst_58573,app_7733,machine_3407
inst_74511,app_298,machine_5591
inst_35461,app_7286,machine_4844
inst_79885,app_1222,machine_3315
inst_79915,app_7240,machine_4672
inst_92844,app_20,machine_3634
inst_13765,app_4704,machine_5584
inst_49163,app_655,machine_5050
inst_9269,app_7963,machine_4456
inst_97576,app_4379,machine_5784
inst_88036,app_4825,machine_2803
inst_66446,app_4825,machine_2583
inst_84497,app_6455,machine_5986
inst_17204,app_4749,machine_3638
inst_99321,app_1144,machine_5673
inst_18325,app_27,machine_27
inst_62106,app_5193,machine_4187
inst_32855,app_2277,machine_2213
inst_38731,app_7889,machine_2903
inst_68475,app_8643,machine_3547
inst_58987,app_3865,machine_2704
inst_62373,app_7401,machine_315
inst_46778,app_7486,machine_4628
inst_65929,app_3169,machine_5866
inst_83237,app_211,machine_4270
inst_8993,app_147,machine_3563
inst_9439,app_9066,machine_4871
inst_58908,app_9072,machine_4777
inst_72506,app_1533,machine_4678
inst_67076,app_147,machine_4217
inst_48583,app_3940,machine_4745
inst_24274,app_4648,machine_5343
inst_16479,app_704,machine_4363
inst_58885,app_1328,machine_5787
inst_1314,app_636,machine_326
inst_60201,app_3327,machine_1334
inst_48514,app_2353,machine_2215
inst_21328,app_9272,machine_849
inst_96419,app_5398,machine_5882
inst_3839,app_6659,machine_1655
inst_58468,app_810,machine_2700
inst_34527,app_5366,machine_2767
inst_89959,app_2761,machine_3629
inst_66339,app_6312,machine_3403
inst_26669,app_838,machine_1082
inst_45867,app_4698,machine_5103
inst_3790,app_5022,machine_1433
inst_60553,app_9047,machine_4271
inst_15393,app_4996,machine_5261
inst_68145,app_4543,machine_541
inst_61589,app_2704,machine_783
inst_17402,app_1356,machine_3170
inst_57312,app_1139,machine_975
inst_48277,app_2470,machine_326
inst_94655,app_8313,machine_5751
inst_41757,app_3765,machine_5417
inst_93317,app_3283,machine_3302
inst_1590,app_949,machine_4324
inst_71485,app_1258,machine_228
inst_38930,app_5366,machine_4228
inst_97303,app_4938,machine_1473
inst_2064,app_4069,machine_4961
inst_80796,app_2885,machine_4604
inst_40619,app_636,machine_4897
inst_69465,app_4749,machine_5252
inst_95472,app_9192,machine_4110
inst_24776,app_92,machine_2972
inst_42090,app_4169,machine_479
inst_49958,app_8842,machine_5618
inst_35079,app_1138,machine_4063
inst_59126,app_7853,machine_29
inst_85088,app_7310,machine_4730
inst_33753,app_8648,machine_2255
inst_25627,app_2185,machine_3069
inst_54190,app_8643,machine_3792
inst_8966,app_4531,machine_4959
inst_45369,app_1100,machine_5414
inst_9995,app_1072,machine_4204
inst_46308,app_5691,machine_3782
inst_40936,app_8976,machine_2102
inst_99350,app_3338,machine_1676
inst_50794,app_6415,machine_573
inst_96117,app_5684,machine_431
inst_69518,app_6998,machine_2527
inst_61622,app_5260,machine_2446
inst_52210,app_7733,machine_5082
inst_27478,app_2830,machine_422
inst_71495,app_1927,machine_4947
inst_36385,app_7963,machine_3518
inst_16840,app_4393,machine_1083
inst_80318,app_1360,machine_2874
inst_22181,app_1024,machine_4869
inst_22619,app_7889,machine_1740
inst_27166,app_7067,machine_5801
inst_90330,app_3514,machine_1812
inst_88312,app_3021,machine_4177
inst_18527,app_7622,machine_656
inst_22193,app_6381,machine_3174
inst_64412,app_7963,machine_4626
inst_16130,app_8658,machine_4701
inst_56164,app_3628,machine_2098
inst_17921,app_4698,machine_4833
inst_68228,app_7889,machine_3317
inst_26903,app_5200,machine_434
inst_44717,app_8199,machine_2596
inst_98489,app_4718,machine_3312
inst_34259,app_1897,machine_2914
inst_11625,app_3283,machine_2628
inst_30240,app_3999,machine_4078
inst_54042,app_1599,machine_234
inst_42000,app_3526,machine_4280
inst_79278,app_5871,machine_5224
inst_21924,app_2629,machine_721
inst_24537,app_3417,machine_3667
inst_78575,app_2802,machine_4321
inst_73072,app_5971,machine_4297
inst_85975,app_8438,machine_3555
inst_9349,app_7613,machine_5983
inst_29129,app_5366,machine_4378
inst_95746,app_9072,machine_2743
inst_2308,app_5812,machine_5139
inst_25445,app_3604,machine_4491
inst_23472,app_4825,machine_5151
inst_2007,app_3164,machine_4610
inst_65737,app_4825,machine_5217
inst_63981,app_3250,machine_84
inst_27439,app_5836,machine_4562
inst_86827,app_7114,machine_5764
inst_59486,app_2751,machine_5894
inst_2689,app_7487,machine_5449
inst_55226,app_8643,machine_3496
inst_22954,app_5914,machine_2026
inst_92875,app_5513,machine_1424
inst_40526,app_1900,machine_2424
inst_25390,app_5772,machine_2505
inst_71703,app_7001,machine_5818
inst_85665,app_8112,machine_3358
inst_26269,app_4825,machine_3684
inst_93696,app_5119,machine_5701
inst_73587,app_8765,machine_2449
inst_60265,app_3476,machine_4976
inst_53310,app_4825,machine_5924
inst_25968,app_788,machine_1644
inst_77897,app_1036,machine_4204
inst_66712,app_5689,machine_831
inst_81954,app_28,machine_657
inst_82306,app_2062,machine_4788
inst_622,app_8979,machine_5745
inst_75704,app_5920,machine_4972
inst_28258,app_869,machine_4018
inst_42644,app_7020,machine_1749
inst_55525,app_1213,machine_5763
inst_47883,app_464,machine_5139
inst_6664,app_8229,machine_4776
inst_41627,app_3085,machine_5577
inst_24413,app_782,machine_4425
inst_62415,app_1222,machine_5914
inst_46006,app_7113,machine_1681
inst_92716,app_9160,machine_2525
inst_43505,app_9036,machine_3009
inst_8121,app_7889,machine_4918
inst_52264,app_1113,machine_5542
inst_88950,app_8423,machine_1210
inst_11721,app_5856,machine_4549
inst_64334,app_2728,machine_2454
inst_73029,app_6197,machine_878
inst_60390,app_936,machine_5474
inst_55346,app_2843,machine_2133
inst_22882,app_5725,machine_5358
inst_40904,app_8967,machine_656
inst_65949,app_3584,machine_287
inst_57396,app_3994,machine_3645
inst_87184,app_7406,machine_5128
inst_43298,app_7889,machine_5088
inst_24388,app_2332,machine_5708
inst_82939,app_8610,machine_5900
inst_73821,app_3278,machine_762
inst_41157,app_7599,machine_4060
inst_43944,app_2486,machine_4902
inst_89043,app_729,machine_1721
inst_29508,app_695,machine_3493
inst_5862,app_4953,machine_2640
inst_1873,app_3070,machine_4573
inst_10976,app_6808,machine_5049
inst_28407,app_1541,machine_3200
inst_74364,app_8144,machine_5349
inst_51743,app_4825,machine_5424
inst_68330,app_2217,machine_4100
inst_10551,app_4252,machine_995
inst_47687,app_5109,machine_5195
inst_81757,app_9049,machine_4472
inst_88335,app_7733,machine_3814
inst_44089,app_1534,machine_2489
inst_42475,app_7935,machine_143
inst_1279,app_4704,machine_2263
inst_39341,app_659,machine_5792
inst_62091,app_580,machine_2840
inst_56993,app_2649,machine_5930
inst_51113,app_1729,machine_2453
inst_69986,app_3886,machine_3601
inst_29986,app_945,machine_5416
inst_95447,app_6455,machine_5903
inst_25560,app_4215,machine_1254
inst_30186,app_3195,machine_1092
inst_82221,app_5583,machine_3891
inst_80673,app_306,machine_5339
inst_37428,app_575,machine_59
inst_19618,app_4825,machine_114
inst_63324,app_5781,machine_4872
inst_99099,app_1884,machine_26
inst_74779,app_7639,machine_4562
inst_43196,app_5841,machine_2409
inst_76881,app_6334,machine_5544
inst_47793,app_1310,machine_820
inst_35309,app_2486,machine_5003
inst_84645,app_7394,machine_4605
inst_28600,app_5515,machine_3617
inst_40621,app_5660,machine_1235
inst_47604,app_2467,machine_4475
inst_45593,app_7545,machine_3751
inst_17577,app_7618,machine_3627
inst_32382,app_2485,machine_4760
inst_91581,app_5264,machine_5950
inst_82869,app_3327,machine_2412
inst_83915,app_6911,machine_5680
inst_69536,app_3091,machine_5174
inst_83100,app_2263,machine_3856
inst_3454,app_1443,machine_560
inst_62347,app_4221,machine_1603
inst_30020,app_5004,machine_4776
inst_83365,app_9072,machine_657
inst_23172,app_22,machine_232
inst_5503,app_4698,machine_4610
inst_53282,app_7394,machine_3152
inst_64394,app_7221,machine_4515
inst_8735,app_3314,machine_3373
inst_11913,app_3203,machine_4433
inst_26243,app_5185,machine_4026
inst_39247,app_5552,machine_1987
inst_24314,app_6758,machine_5588
inst_11712,app_3283,machine_4756
inst_49725,app_3864,machine_5134
inst_78991,app_5165,machine_3422
inst_43847,app_3283,machine_5508
inst_88414,app_6534,machine_5257
inst_48666,app_6530,machine_3637
inst_61262,app_1904,machine_4208
inst_90799,app_7617,machine_183
inst_24174,app_1778,machine_3418
inst_95826,app_8489,machine_3496
inst_79933,app_5243,machine_3343
inst_27531,app_1884,machine_1442
inst_4329,app_3213,machine_4093
inst_98913,app_2487,machine_3240
inst_79859,app_5614,machine_84
inst_80889,app_1310,machine_3405
inst_93917,app_8313,machine_831
inst_48139,app_5086,machine_4058
inst_75326,app_281,machine_2067
inst_30853,app_8105,machine_4150
inst_71672,app_2874,machine_5966
inst_11979,app_2238,machine_4433
inst_95913,app_4517,machine_5246
inst_96402,app_5418,machine_2221
inst_49834,app_3283,machine_2609
inst_95498,app_6375,machine_3040
inst_65665,app_7154,machine_3666
inst_1097,app_4877,machine_4882
inst_36396,app_3023,machine_4998
inst_22316,app_1524,machine_2240
inst_49739,app_6269,machine_2246
inst_84818,app_1778,machine_4580
inst_63757,app_3327,machine_2776
inst_6281,app_1828,machine_2184
inst_51307,app_9283,machine_3423
inst_4497,app_6935,machine_1319
inst_24670,app_4953,machine_5950
inst_35848,app_7875,machine_3458
inst_1658,app_3283,machine_4127
inst_55107,app_1344,machine_322
inst_95929,app_8412,machine_923
inst_1946,app_562,machine_5082
inst_85228,app_5165,machine_4376
inst_32262,app_8554,machine_1492
inst_33735,app_8928,machine_4573
inst_92354,app_7504,machine_994
inst_8123,app_8953,machine_5172
inst_99047,app_4631,machine_1820
inst_58926,app_3088,machine_3601
inst_59311,app_7959,machine_3940
inst_88455,app_6520,machine_4993
inst_70215,app_4698,machine_1632
inst_47700,app_1222,machine_536
inst_93379,app_9145,machine_5831
inst_21679,app_3164,machine_5386
inst_25754,app_6711,machine_5084
inst_98063,app_8482,machine_3337
inst_87495,app_3962,machine_3796
inst_73844,app_6838,machine_209
inst_15750,app_4866,machine_4396
inst_35794,app_1152,machine_2712
inst_59025,app_3048,machine_3628
inst_30977,app_7001,machine_2845
inst_41929,app_6911,machine_971
inst_57036,app_2767,machine_4321
inst_50936,app_9108,machine_2847
inst_34705,app_8191,machine_939
inst_48623,app_4558,machine_3983
inst_19056,app_3474,machine_5957
inst_4977,app_7736,machine_5505
inst_12843,app_726,machine_5741
inst_58430,app_3240,machine_2016
inst_3117,app_5177,machine_4241
inst_36255,app_7067,machine_5658
inst_98821,app_4819,machine_4889
inst_76964,app_1592,machine_4469
inst_36912,app_3112,machine_1707
inst_55588,app_272,machine_5339
inst_84854,app_1367,machine_5894
inst_20640,app_7889,machine_254
inst_31544,app_6520,machine_5330
inst_75464,app_7178,machine_5508
inst_68694,app_3015,machine_3221
inst_45547,app_7067,machine_4359
inst_90425,app_1784,machine_5924
inst_48877,app_7518,machine_4551
inst_96676,app_6564,machine_4787
inst_6097,app_6797,machine_2821
inst_29885,app_2767,machine_5226
inst_54573,app_5963,machine_3647
inst_99633,app_7733,machine_5957
inst_55887,app_3213,machine_5268
inst_37167,app_3588,machine_3585
inst_47172,app_3994,machine_5806
inst_59452,app_2318,machine_2016
inst_20339,app_6095,machine_5197
inst_22771,app_8648,machine_1350
inst_4724,app_9245,machine_4697
inst_81286,app_3286,machine_3943
inst_42225,app_7394,machine_4444
inst_36570,app_147,machine_3254
inst_66761,app_7466,machine_3253
inst_2855,app_5526,machine_2629
inst_85662,app_4820,machine_1148
inst_50753,app_1040,machine_5930
inst_92216,app_791,machine_3647
inst_39127,app_5565,machine_5882
inst_74552,app_5053,machine_1280
inst_27341,app_3624,machine_3792
inst_43209,app_8717,machine_4437
inst_35597,app_3864,machine_4359
inst_85077,app_2271,machine_3809
inst_53620,app_6047,machine_748
inst_9816,app_7889,machine_2371
inst_28308,app_6873,machine_2414
inst_18414,app_3319,machine_5364
inst_52499,app_7486,machine_2195
inst_62650,app_6085,machine_5711
inst_59312,app_1658,machine_4865
inst_36569,app_6710,machine_1550
inst_2829,app_7408,machine_4032
inst_75363,app_6590,machine_3387
inst_50186,app_8502,machine_3459
inst_72724,app_1144,machine_2307
inst_85211,app_3890,machine_4252
inst_46070,app_1155,machine_4507
inst_27450,app_147,machine_57
inst_58868,app_4083,machine_3032
inst_19108,app_4221,machine_4719
inst_72325,app_7277,machine_3015
inst_13704,app_3321,machine_4762
